nbody	 4.171	0.003	106.787	0.014	0.016	549.365	0.011	0.018	1.273	0.011	209.443	1.344	0.008	0.364	0.000	0.049	0.001	872.878
nbody	 4.146	0.003	106.085	0.014	0.015	553.506	0.012	0.018	1.428	0.011	281.519	1.499	0.008	0.365	0.000	0.049	0.001	948.679
nbody	 4.212	0.002	102.333	0.013	0.029	553.754	0.012	0.019	1.519	0.010	281.583	1.628	0.008	0.366	0.000	0.050	0.001	945.539
nbody	 4.150	0.002	102.028	0.013	0.015	553.260	0.012	0.018	1.368	0.011	281.587	1.472	0.008	0.386	0.000	0.049	0.001	944.380
nbody	 4.201	0.002	102.153	0.013	0.015	549.776	0.013	0.018	1.552	0.011	385.416	1.667	0.008	0.366	0.000	0.050	0.002	1045.263
nbody	 4.141	0.003	102.263	0.013	0.016	547.042	0.012	0.018	1.626	0.010	385.317	1.655	0.009	0.373	0.000	0.050	0.001	1042.549
nbody	 4.175	0.003	101.945	0.013	0.016	547.622	0.011	0.018	1.592	0.010	385.355	1.661	0.008	0.367	0.000	0.049	0.002	1042.847
SW	 4.221	0.002	102.035	0.012	0.009	255.667	0.017	0.014	5.921	0.723	140.388	0.532	0.004	11.859	0.165	0.001	38.604	560.174
SW	 4.225	0.003	102.337	0.013	0.007	255.921	0.016	0.013	5.924	0.734	140.155	0.384	0.004	11.793	0.165	0.001	38.101	559.796
SW	 4.170	0.002	102.022	0.020	0.008	256.497	0.017	0.016	6.146	0.762	149.630	0.380	0.003	11.829	0.165	0.002	38.122	569.791
SW	 4.195	0.002	102.198	0.013	0.008	255.807	0.017	0.014	14.771	1.525	409.793	0.603	0.005	11.829	0.188	0.049	38.162	839.179
SW	 4.197	0.002	102.042	0.012	0.008	255.418	0.017	0.015	14.690	1.603	279.802	0.525	0.005	11.913	0.166	0.002	38.081	708.498
SW	 4.268	0.002	101.976	0.014	0.008	256.588	0.017	0.014	15.178	1.411	524.147	0.597	0.004	11.801	0.167	0.049	37.947	954.188
SW	 4.242	0.002	102.354	0.013	0.008	255.733	0.017	0.015	29.260	2.145	677.312	0.591	0.004	11.807	0.166	0.001	38.125	1121.795
SW	 4.288	0.002	102.097	0.013	0.009	255.966	0.017	0.015	29.476	2.091	751.066	0.585	0.005	11.856	0.167	0.001	38.530	1196.184
SW	 4.242	0.002	106.076	0.012	0.008	256.281	0.017	0.014	29.732	2.234	745.069	0.554	0.004	11.870	0.299	0.049	38.593	1195.056
SW	 4.204	0.002	102.217	0.019	0.008	256.213	0.017	0.015	49.734	2.641	1021.858	0.574	0.005	11.854	0.166	0.001	38.614	1488.142
SW	 4.283	0.003	102.095	0.013	0.008	256.615	0.017	0.015	49.460	2.772	947.714	0.577	0.006	11.799	0.178	0.001	38.131	1413.687
SW	 4.274	0.002	102.112	0.013	0.008	256.673	0.017	0.014	49.715	2.917	960.548	0.579	0.010	11.777	0.168	0.002	38.196	1427.025
SW	 4.247	0.002	102.434	0.014	0.007	256.680	0.018	0.014	76.482	3.459	1177.266	0.598	0.005	11.847	0.171	0.002	38.542	1671.788
SW	 4.293	0.002	102.121	0.013	0.008	256.053	0.017	0.015	76.732	3.848	1179.625	0.596	0.004	11.895	0.166	0.001	38.152	1673.541
SW	 4.314	0.002	102.114	0.013	0.008	256.789	0.017	0.014	77.241	3.522	1178.513	0.573	0.005	11.849	0.166	0.002	38.297	1673.439
SW	 4.292	0.002	102.274	0.013	0.008	256.188	0.017	0.015	108.883	4.436	1418.473	0.595	0.004	11.817	0.167	0.001	38.316	1945.501
SW	 4.280	0.002	102.208	0.012	0.008	256.280	0.017	0.014	109.090	4.233	1441.174	0.571	0.005	11.858	0.166	0.002	38.239	1968.159
SW	 4.274	0.002	106.088	0.012	0.008	255.865	0.016	0.014	109.043	4.698	1401.517	0.558	0.005	11.849	0.168	0.002	38.202	1932.321
SW	 4.319	0.002	102.190	0.013	0.007	256.651	0.017	0.014	147.183	4.873	1677.393	0.592	0.005	11.811	0.172	0.001	38.194	2243.437
SW	 4.330	0.002	106.391	0.013	0.008	257.294	0.017	0.015	147.741	4.964	1672.656	0.588	0.006	11.863	0.173	0.001	38.527	2244.589
SW	 4.279	0.002	106.466	0.013	0.008	257.134	0.017	0.015	147.106	5.141	1727.856	0.548	0.005	11.857	0.167	0.001	38.181	2298.796
matrixTran	 4.289	0.001	106.431	0.012	0.010	254.298	0.020	0.012	4.061	0.008	1.054	7.080	0.004	0.532	0.289	0.050	38.149	416.300
matrixTran	 4.139	0.002	106.385	0.020	0.010	254.509	0.019	0.012	4.166	0.008	0.902	7.067	0.005	0.532	0.290	0.049	38.436	416.551
matrixTran	 4.134	0.002	102.204	0.012	0.009	254.909	0.018	0.011	4.126	0.007	1.034	7.120	0.004	0.541	0.291	0.049	38.245	412.716
matrixTran	 4.159	0.001	101.986	0.012	0.012	254.299	0.019	0.013	13.020	0.010	2.053	25.693	0.005	1.194	0.290	0.049	38.061	440.876
matrixTran	 4.120	0.002	102.356	0.013	0.013	253.973	0.020	0.013	13.032	0.009	2.099	26.079	0.005	1.215	0.283	0.051	38.169	441.452
matrixTran	 4.164	0.001	102.113	0.013	0.019	254.533	0.019	0.012	12.981	0.008	1.976	25.644	0.005	1.189	0.291	0.049	38.062	441.079
matrixTran	 4.158	0.002	102.215	0.013	0.012	254.942	0.020	0.013	27.550	0.010	4.882	56.099	0.005	2.352	0.292	0.050	38.183	490.798
matrixTran	 4.109	0.002	102.174	0.014	0.011	253.478	0.020	0.012	27.644	0.009	4.927	56.516	0.005	2.322	0.284	0.048	38.125	489.700
matrixTran	 4.144	0.002	102.395	0.014	0.013	254.111	0.020	0.013	27.644	0.015	4.858	56.606	0.005	2.332	0.302	0.050	38.511	491.035
matrixTran	 4.109	0.001	102.482	0.013	0.013	255.161	0.037	0.013	47.549	0.009	5.515	100.118	0.004	3.901	0.291	0.053	38.386	557.655
matrixTran	 4.101	0.001	102.235	0.013	0.013	253.492	0.020	0.013	47.427	0.010	5.571	99.037	0.003	3.904	0.290	0.049	38.223	554.402
matrixTran	 4.166	0.002	102.181	0.013	0.025	253.711	0.020	0.013	47.546	0.008	5.585	98.905	0.005	3.901	0.301	0.055	38.567	555.004
matrixTran	 4.127	0.002	102.080	0.012	0.012	253.891	0.021	0.013	73.215	0.009	10.350	154.156	0.005	5.882	0.293	0.049	38.304	642.421
matrixTran	 4.147	0.002	107.017	0.013	0.013	254.828	0.018	0.012	73.911	0.010	10.448	155.309	0.005	5.923	0.295	0.050	38.239	650.240
matrixTran	 4.126	0.001	102.461	0.013	0.014	253.182	0.019	0.013	74.167	0.009	10.291	154.774	0.004	5.911	0.302	0.050	38.346	643.683
matrixTran	 4.155	0.003	102.960	0.013	0.012	254.321	0.020	0.014	105.785	0.010	17.534	221.766	0.005	8.347	0.311	0.063	38.521	753.840
matrixTran	 4.194	0.002	102.400	0.012	0.013	253.801	0.019	0.014	105.614	0.010	17.474	221.905	0.005	8.349	0.314	0.049	38.179	752.354
matrixTran	 4.155	0.002	102.214	0.012	0.012	253.198	0.022	0.013	105.489	0.010	17.564	224.243	0.005	8.372	0.296	0.051	38.149	753.807
matrixTran	 4.139	0.002	102.343	0.013	0.013	256.181	0.022	0.012	144.144	0.010	18.001	302.603	0.005	11.220	0.313	0.049	38.281	877.351
matrixTran	 4.147	0.002	102.267	0.013	0.013	254.118	0.020	0.013	143.356	0.009	17.792	304.713	0.004	11.258	0.314	0.056	38.251	876.346
matrixTran	 4.118	0.002	102.071	0.012	0.013	253.926	0.020	0.013	142.658	0.010	17.858	302.126	0.005	11.234	0.311	0.049	38.655	873.081
matrixMul	 342.227	0.260	102.632	0.036	0.042	242.359	0.064	0.033	25.851	0.009	23.458	14.559	0.017	0.632	0.137	38.534	0.008	790.858
matrixMul	 343.103	0.263	101.579	0.036	0.041	243.679	0.066	0.029	26.009	0.009	23.542	14.440	0.018	0.620	0.137	38.097	0.010	791.678
matrixMul	 347.774	0.264	106.376	0.033	0.041	242.980	0.063	0.029	26.083	0.009	23.551	14.504	0.019	0.620	0.137	38.750	0.010	801.243
matrixMul	 344.517	0.260	106.361	0.047	0.047	242.781	0.063	0.025	97.019	0.010	181.278	56.956	0.018	1.651	0.137	38.452	0.010	1069.632
matrixMul	 347.409	0.245	102.182	0.038	0.040	245.198	0.066	0.028	96.851	0.010	181.263	57.020	0.018	1.627	0.135	38.292	0.009	1070.431
matrixMul	 348.185	0.266	106.436	0.037	0.040	246.102	0.066	0.029	96.884	0.010	181.226	57.059	0.018	1.633	0.137	38.304	0.009	1076.441
matrixMul	 347.632	0.258	101.743	0.036	0.042	243.936	0.065	0.026	222.183	0.010	606.305	130.548	0.019	3.295	0.144	38.208	0.010	1694.460
matrixMul	 344.744	0.254	101.919	0.036	0.039	245.037	0.066	0.026	225.132	0.011	606.273	131.376	0.018	3.319	0.138	38.392	0.010	1696.790
matrixMul	 347.127	0.261	106.262	0.036	0.042	243.219	0.069	0.030	225.952	0.011	606.225	131.632	0.042	3.301	0.138	38.365	0.010	1702.722
matrixMul	 341.810	0.206	106.117	0.036	0.043	244.247	0.071	0.030	400.995	0.012	1473.479	231.463	0.019	5.641	0.147	38.219	0.010	2842.545
matrixMul	 342.241	0.267	102.209	0.037	0.042	244.653	0.076	0.029	401.928	0.013	1473.517	232.175	0.022	5.658	0.149	38.443	0.010	2841.469
matrixMul	 349.449	0.264	106.377	0.037	0.042	246.125	0.077	0.029	401.154	0.014	1473.439	233.357	0.021	5.621	0.152	38.803	0.010	2854.971
matrixMul	 345.535	0.263	106.149	0.035	0.057	245.840	0.070	0.030	620.806	0.016	2797.821	361.088	0.021	8.640	0.168	38.762	0.010	4525.311
matrixMul	 344.022	0.281	106.652	0.042	0.041	244.842	0.071	0.030	621.552	0.021	2797.747	358.519	0.022	8.651	0.149	38.836	0.010	4521.488
matrixMul	 345.474	0.225	101.935	0.036	0.040	242.052	0.080	0.029	614.211	0.015	2798.002	352.572	0.021	8.641	0.153	38.277	0.010	4501.773
matrixMul	 345.179	0.248	106.496	0.035	0.051	243.767	0.074	0.045	867.338	0.015	4830.810	510.823	0.023	12.349	0.149	38.564	0.010	6955.976
matrixMul	 432.767	0.273	106.040	0.034	0.040	243.364	0.071	0.029	860.589	0.016	4830.694	509.288	0.023	12.333	0.149	38.391	0.010	7034.111
matrixMul	 347.595	0.254	101.890	0.036	0.040	243.429	0.070	0.030	865.772	0.017	4830.805	513.396	0.032	12.404	0.150	38.370	0.010	6954.300
matrixMul	 346.954	0.250	106.736	0.036	0.040	243.227	0.074	0.030	1213.102	0.016	7628.230	704.333	0.024	16.900	0.157	38.529	0.010	10298.648
matrixMul	 346.442	0.207	106.183	0.037	0.043	242.790	0.081	0.033	1210.688	0.017	7627.113	700.936	0.025	16.646	0.150	38.714	0.015	10290.120
matrixMul	 344.528	0.211	106.154	0.037	0.042	242.471	0.066	0.027	1206.567	0.022	7627.958	700.181	0.025	16.766	0.151	38.356	0.011	10283.573
nbody	 341.792	0.042	106.335	0.037	0.096	541.062	0.043	0.064	1.612	0.008	18.652	0.000	0.020	0.227	0.000	0.057	0.008	1010.055
nbody	 345.242	0.040	101.972	0.034	0.091	537.645	0.050	0.067	1.603	0.007	18.637	0.000	0.020	0.246	0.000	0.056	0.007	1005.717
nbody	 344.191	0.043	106.136	0.037	0.102	542.299	0.044	0.060	1.623	0.006	18.685	0.000	0.019	0.232	0.000	0.056	0.007	1013.540
nbody	 343.691	0.135	102.832	0.037	0.084	537.421	0.045	0.063	1.854	0.008	38.335	0.000	0.019	0.272	0.000	0.056	0.007	1024.859
nbody	 344.661	0.041	102.554	0.039	0.083	541.384	0.046	0.073	1.909	0.008	38.372	0.000	0.025	0.270	0.000	0.058	0.007	1029.530
nbody	 343.437	0.043	102.587	0.037	0.084	544.233	0.047	0.067	1.850	0.008	38.308	0.000	0.029	0.267	0.000	0.055	0.007	1031.059
nbody	 343.771	0.044	106.777	0.036	0.086	542.281	0.045	0.066	2.191	0.007	65.055	0.000	0.022	0.268	0.000	0.055	0.007	1060.711
nbody	 348.105	0.042	102.278	0.033	0.083	538.744	0.046	0.062	2.384	0.007	65.163	0.000	0.019	0.294	0.000	0.055	0.008	1057.323
nbody	 348.219	0.042	106.817	0.033	0.081	538.524	0.047	0.069	2.226	0.008	65.047	0.000	0.019	0.292	0.000	0.055	0.007	1061.486
nbody	 347.410	0.101	106.663	0.036	0.084	541.170	0.046	0.062	2.614	0.006	99.075	0.000	0.019	0.420	0.000	0.057	0.007	1097.770
nbody	 350.855	0.055	106.348	0.037	0.085	539.803	0.047	0.063	2.595	0.007	99.002	0.000	0.019	0.412	0.000	0.062	0.008	1099.398
nbody	 346.290	0.041	102.634	0.038	0.084	538.711	0.044	0.062	2.561	0.007	99.104	0.000	0.021	0.393	0.000	0.056	0.007	1090.053
nbody	 345.638	0.061	102.697	0.036	0.084	541.767	0.045	0.063	2.955	0.007	139.783	0.000	0.020	0.422	0.000	0.055	0.007	1133.640
nbody	 344.574	0.042	106.928	0.036	0.085	540.808	0.047	0.071	2.955	0.006	139.684	0.000	0.023	0.397	0.000	0.058	0.007	1135.721
nbody	 341.741	0.041	102.685	0.036	0.084	540.386	0.047	0.063	2.936	0.007	139.712	0.000	0.023	0.397	0.000	0.056	0.008	1128.222
nbody	 341.340	0.048	106.739	0.037	0.087	539.770	0.046	0.064	3.300	0.008	187.864	0.000	0.019	0.404	0.000	0.056	0.007	1179.789
nbody	 343.690	0.064	106.695	0.036	0.088	542.600	0.046	0.063	3.301	0.007	187.836	0.000	0.019	0.424	0.000	0.060	0.007	1184.936
nbody	 347.614	0.065	106.975	0.052	0.097	540.325	0.048	0.063	3.212	0.008	187.842	0.000	0.019	0.396	0.000	0.059	0.008	1186.783
nbody	 350.895	0.042	102.366	0.036	0.101	539.017	0.057	0.062	3.636	0.007	256.955	0.000	0.019	0.419	0.000	0.058	0.008	1253.678
nbody	 345.104	0.043	106.345	0.036	0.085	539.837	0.047	0.063	3.571	0.007	256.945	0.000	0.034	0.395	0.000	0.061	0.008	1252.581
nbody	 341.914	0.052	106.926	0.037	0.088	541.532	0.046	0.068	3.583	0.008	257.085	0.000	0.019	0.397	0.000	0.056	0.007	1251.818
SW	 341.035	0.250	102.604	0.040	0.043	254.089	0.084	0.058	12.231	0.724	268.270	0.538	0.018	12.378	0.205	0.055	38.468	1031.090
SW	 344.241	0.207	101.981	0.036	0.044	252.955	0.079	0.049	12.068	0.677	259.522	0.697	0.019	12.439	0.180	0.063	38.269	1023.526
SW	 340.794	0.280	106.686	0.038	0.044	253.177	0.092	0.058	12.290	0.743	271.837	0.676	0.019	12.455	0.171	0.055	38.915	1038.330
SW	 340.208	0.258	102.485	0.042	0.044	251.727	0.089	0.057	51.178	1.412	586.621	0.790	0.020	13.546	0.175	0.072	38.466	1387.190
SW	 343.582	0.269	106.578	0.037	0.043	254.011	0.084	0.058	50.977	1.418	577.785	0.786	0.020	13.505	0.177	0.056	38.494	1387.880
SW	 346.101	0.272	102.699	0.035	0.044	257.123	0.079	0.051	51.093	1.483	575.950	0.798	0.020	13.542	0.175	0.056	38.467	1387.988
SW	 344.353	0.249	106.758	0.035	0.045	255.060	0.083	0.057	110.173	2.272	924.484	0.680	0.020	15.433	0.177	0.057	38.572	1798.508
SW	 342.221	0.268	106.905	0.036	0.044	254.881	0.089	0.080	110.225	2.115	887.112	0.757	0.021	15.426	0.175	0.060	38.562	1758.977
SW	 347.446	0.258	106.229	0.037	0.044	253.630	0.103	0.059	109.514	2.097	931.623	0.711	0.022	15.306	0.174	0.056	38.366	1805.675
SW	 345.340	0.262	102.765	0.036	0.048	252.623	0.084	0.057	192.206	2.687	1179.038	0.726	0.036	18.051	0.173	0.055	38.802	2132.989
SW	 346.055	0.254	106.265	0.034	0.043	251.333	0.080	0.048	191.430	2.696	1285.262	0.768	0.021	18.295	0.183	0.057	39.122	2241.946
SW	 346.938	0.283	102.406	0.036	0.043	253.255	0.093	0.050	227.718	2.739	1152.902	0.720	0.020	17.978	0.180	0.056	38.791	2144.208
SW	 347.399	0.254	102.571	0.042	0.043	253.654	0.093	0.049	346.981	3.314	1426.278	0.704	0.025	20.899	0.173	0.057	38.810	2541.346
SW	 347.572	0.248	102.275	0.032	0.043	253.836	0.079	0.051	343.735	3.491	1473.158	0.670	0.024	20.924	0.170	0.056	38.861	2585.225
SW	 343.070	0.279	106.499	0.034	0.042	253.353	0.079	0.047	312.633	3.766	1466.709	0.747	0.022	23.275	0.196	0.059	47.060	2557.870
SW	 347.566	0.265	299.611	0.046	0.047	254.972	0.091	0.067	487.001	4.255	1549.151	0.804	0.022	29.079	0.183	0.064	44.989	3018.213
SW	 351.841	0.254	297.027	0.047	0.045	256.083	0.114	0.067	494.789	4.349	1551.657	0.785	0.020	25.939	0.186	0.058	45.745	3029.006
SW	 343.185	0.271	106.768	0.036	0.043	253.093	0.078	0.050	492.627	4.136	1699.460	0.691	0.025	25.111	0.179	0.056	39.328	2965.137
SW	 344.075	0.273	106.648	0.033	0.054	251.024	0.080	0.047	678.502	4.694	2020.811	0.728	0.021	29.638	0.174	0.056	39.705	3476.563
SW	 346.707	0.268	107.027	0.032	0.041	253.294	0.081	0.046	687.474	4.978	2038.475	0.725	0.021	29.647	0.183	0.057	39.864	3508.920
SW	 350.748	0.251	102.555	0.036	0.044	253.145	0.092	0.048	682.804	5.235	2019.847	0.716	0.021	29.820	0.177	0.056	39.454	3485.049
matrixTran	 344.816	0.256	106.622	0.021	0.049	252.528	0.047	0.038	14.785	0.006	2.092	17.128	0.029	1.725	0.239	0.059	38.749	779.189
matrixTran	 347.385	0.274	106.710	0.021	0.051	250.300	0.053	0.039	14.779	0.009	1.961	16.868	0.019	1.758	0.242	0.058	38.733	779.260
matrixTran	 344.192	0.267	102.588	0.020	0.051	251.602	0.051	0.037	14.749	0.006	2.112	16.960	0.019	1.706	0.239	0.059	38.794	773.452
matrixTran	 345.641	0.268	106.893	0.023	0.060	251.171	0.058	0.045	50.361	0.009	5.408	62.159	0.025	5.015	0.279	0.061	47.035	874.511
matrixTran	 346.204	0.265	297.116	0.021	0.075	255.908	0.065	0.055	55.516	0.012	5.238	62.428	0.022	4.293	0.251	0.060	45.145	1072.674
matrixTran	 350.724	0.275	294.282	0.022	0.066	254.633	0.063	0.043	55.338	0.010	5.207	62.453	0.024	4.281	0.251	0.060	44.967	1072.699
matrixTran	 345.105	0.277	300.512	0.023	0.087	255.522	0.064	0.041	128.335	0.009	11.595	137.534	0.023	8.794	0.256	0.064	45.206	1233.447
matrixTran	 348.894	0.274	298.760	0.022	0.064	253.457	0.061	0.042	122.930	0.011	11.489	137.021	0.023	8.877	0.278	0.059	45.193	1227.455
matrixTran	 345.656	0.293	294.380	0.023	0.062	253.874	0.056	0.045	122.832	0.010	11.575	136.833	0.022	8.832	0.288	0.060	45.101	1219.942
matrixTran	 343.733	0.291	292.818	0.023	0.066	254.815	0.061	0.042	220.724	0.010	17.417	242.948	0.031	15.642	0.263	0.061	45.375	1434.320
matrixTran	 348.131	0.288	292.492	0.023	0.062	252.686	0.064	0.043	221.483	0.011	17.518	247.078	0.022	15.588	0.259	0.060	45.275	1441.083
matrixTran	 341.435	0.248	291.043	0.022	0.062	253.963	0.060	0.043	223.245	0.009	17.423	247.629	0.022	15.544	0.254	0.059	45.536	1436.597
matrixTran	 346.710	0.239	102.746	0.020	0.067	250.934	0.053	0.046	303.501	0.011	28.088	395.752	0.023	23.382	0.273	0.060	38.749	1490.654
matrixTran	 347.992	0.268	102.338	0.020	0.066	249.738	0.051	0.041	301.754	0.010	28.107	393.062	0.022	23.270	0.270	0.062	38.282	1485.353
matrixTran	 343.439	0.287	102.131	0.021	0.068	251.237	0.056	0.040	301.817	0.010	28.183	392.967	0.044	23.303	0.253	0.070	38.262	1482.188
matrixTran	 346.460	0.277	102.680	0.020	0.062	252.096	0.054	0.046	438.577	0.011	43.180	570.480	0.022	33.634	0.268	0.062	38.416	1826.345
matrixTran	 341.985	0.288	106.875	0.021	0.062	250.392	0.054	0.049	437.016	0.011	43.267	566.373	0.032	33.720	0.261	0.059	38.534	1818.999
matrixTran	 346.555	0.260	102.140	0.020	0.065	250.020	0.053	0.041	433.984	0.011	42.988	564.899	0.024	33.587	0.265	0.071	38.288	1813.271
matrixTran	 348.772	0.279	102.530	0.020	0.069	250.883	0.055	0.041	577.617	0.013	52.352	759.596	0.024	45.418	0.268	0.060	38.879	2176.876
matrixTran	 344.568	0.257	102.504	0.021	0.063	249.257	0.074	0.040	572.377	0.012	52.441	760.304	0.022	45.472	0.260	0.059	38.531	2166.262
matrixTran	 346.903	0.277	102.605	0.020	0.063	251.336	0.053	0.042	570.291	0.013	52.335	763.141	0.022	45.452	0.267	0.060	38.432	2171.312
nbody	 345.863	0.077	107.350	0.036	0.089	541.228	0.045	0.063	1.599	0.009	27.886	1.363	0.021	0.219	0.000	0.056	0.007	1025.911
nbody	 345.492	0.049	106.618	0.031	0.079	540.394	0.044	0.060	1.605	0.010	27.888	1.413	0.021	0.229	0.000	0.057	0.007	1023.997
nbody	 343.564	0.041	102.755	0.034	0.083	540.024	0.040	0.058	1.580	0.010	28.006	1.059	0.020	0.215	0.000	0.057	0.008	1017.554
nbody	 343.814	0.047	102.874	0.036	0.083	536.626	0.044	0.062	1.857	0.008	57.439	1.726	0.021	0.311	0.000	0.056	0.007	1045.011
nbody	 344.041	0.043	106.674	0.044	0.089	543.583	0.046	0.058	1.840	0.010	57.438	1.500	0.021	0.266	0.000	0.056	0.007	1055.716
nbody	 342.865	0.041	102.479	0.037	0.084	540.743	0.057	0.059	1.885	0.009	57.391	1.818	0.021	0.279	0.000	0.056	0.008	1047.832
nbody	 345.449	0.048	102.877	0.036	0.086	540.132	0.055	0.062	2.211	0.008	97.680	2.089	0.022	0.300	0.000	0.056	0.008	1091.119
nbody	 347.016	0.051	107.005	0.036	0.085	537.821	0.045	0.062	2.222	0.010	97.630	1.657	0.025	0.286	0.000	0.056	0.008	1094.015
nbody	 346.490	0.051	107.017	0.037	0.085	541.086	0.047	0.074	2.208	0.008	97.569	1.745	0.021	0.279	0.000	0.056	0.007	1096.780
