matrixTran	 3759.653	0.003	127.733	0.015	0.015	256.630	0.026	0.018	3612.585	0.060	344.056	2950.588	0.005	8.859	0.339	0.052	86.433	11147.070
-----------------------------------------------March15---------------------------------------------------
matrixTran	 3747.576	0.003	124.197	0.015	0.011	260.414	0.042	0.053	1219.846	0.783	318.808	1498.894	0.005	0.638	19.604	0.049	88.590	7279.528
matrixTran	 3751.081	0.004	123.611	0.021	0.011	260.660	0.039	0.050	1214.700	0.714	315.862	1500.707	0.006	0.571	19.711	0.050	88.742	7276.540
matrixTran	 3750.673	0.004	124.212	0.014	0.011	259.508	0.041	0.051	1218.400	0.734	320.511	1508.872	0.006	0.613	15.762	0.050	88.928	7288.390
matrixTran	 3752.271	0.002	123.922	0.020	0.014	258.463	0.033	0.036	2468.541	0.381	349.309	2814.205	0.005	1.283	0.316	0.049	88.703	9857.553
matrixTran	 3747.486	0.002	124.226	0.014	0.015	256.147	0.034	0.035	2460.076	0.397	348.712	2796.377	0.005	1.216	0.342	0.058	88.835	9823.977
matrixTran	 3751.549	0.002	123.958	0.014	0.015	260.033	0.033	0.036	2468.801	0.385	348.500	2782.771	0.005	1.261	0.324	0.049	88.854	9826.590
matrixTran	 3750.216	0.004	123.901	0.014	0.014	258.877	0.032	0.033	4064.653	0.310	693.079	4663.768	0.004	2.390	0.350	0.050	88.812	13646.507
matrixTran	 3751.358	0.002	123.941	0.014	0.015	259.238	0.032	0.032	4067.617	0.336	693.065	4650.011	0.005	2.426	0.319	0.049	88.908	13637.368
matrixTran	 3751.854	0.003	125.018	0.014	0.015	260.705	0.033	0.035	4071.360	0.319	693.620	4664.311	0.004	2.377	0.325	0.050	89.322	13659.365
matrixTran	 3749.932	0.002	123.981	0.014	0.015	260.910	0.031	0.029	4783.280	0.192	524.472	5524.085	0.006	3.996	0.358	0.049	88.964	15060.316
matrixTran	 3751.806	0.003	124.377	0.014	0.014	259.645	0.030	0.029	4768.711	0.189	524.053	5510.125	0.005	3.979	0.359	0.048	88.964	15032.351
matrixTran	 3751.995	0.003	124.387	0.014	0.015	260.013	0.029	0.029	4777.915	0.191	525.240	5519.669	0.006	3.969	0.347	0.063	89.078	15052.963
