Chose device: name='Tesla M2070' index=0 id=0x3b89230
test	atts	units	median	mean	stddev	min	max	trial0	trial1	trial2	trial3	trial4	trial5	trial6	trial7	trial8	trial9	
MulMAdd1-DP	Size:2097152	GFLOPS	378.289	378.29	0.0097662	378.27	378.307	378.293	378.307	378.288	378.285	378.304	378.285	378.29	378.29	378.285	378.27	
MulMAdd1-SP	Size:2097152	GFLOPS	754.823	754.944	0.49826	754.539	756.396	754.623	754.74	756.396	754.829	754.939	754.539	754.766	754.818	754.874	754.919	
MulMAdd2-DP	Size:2097152	GFLOPS	330.273	330.277	0.00792911	330.269	330.294	330.283	330.273	330.294	330.272	330.27	330.283	330.272	330.271	330.285	330.269	
MulMAdd2-SP	Size:2097152	GFLOPS	749.421	749.47	0.247577	748.972	749.893	749.407	749.48	749.831	749.392	749.435	749.593	748.972	749.376	749.893	749.327	
MulMAdd4-DP	Size:2097152	GFLOPS	378.292	378.291	0.00525021	378.281	378.302	378.293	378.294	378.287	378.292	378.281	378.289	378.294	378.302	378.294	378.286	
MulMAdd4-SP	Size:2097152	GFLOPS	757.82	757.561	0.664862	756.309	758.221	758.221	756.847	757.388	758.141	757.565	758.167	756.785	758.115	758.075	756.309	
MulMAdd8-DP	Size:2097152	GFLOPS	378.179	378.177	0.0130477	378.148	378.193	378.181	378.187	378.174	378.178	378.183	378.193	378.192	378.167	378.148	378.166	
MulMAdd8-SP	Size:2097152	GFLOPS	757.533	757.192	0.620165	755.704	757.621	757.57	757.51	757.555	757.566	757.601	756.324	757.298	755.704	757.171	757.621	
MulMAddU-DP	Size:4194304	GFLOPS	307.527	307.527	0.00244018	307.52	307.529	307.52	307.528	307.527	307.529	307.528	307.529	307.525	307.526	307.528	307.526	
MulMAddU-SP	Size:4194304	GFLOPS	759.946	761.483	2.45533	759.655	765.485	764.889	765.485	765.299	759.655	759.863	759.882	759.925	759.784	760.083	759.966	

Note: Any results marked with (*) had missing values.
      This can occur on systems with a mixture of
      device types or architectural capabilities.
Chose device: name='Tesla M2070' index=0 id=0x542f150
test	atts	units	median	mean	stddev	min	max	trial0	trial1	trial2	
SSDelay	1 Kernel	ms	0.00521375	0.0051965	4.56486e-05	0.005134	0.00524175	0.00524175	0.00521375	0.005134	
SSDelay	2 Kernels	ms	0.0051625	0.00515908	1.25836e-05	0.00514225	0.0051725	0.00514225	0.0051625	0.0051725	
SSDelay	4 Kernels	ms	0.0051155	0.00509933	3.90648e-05	0.0050455	0.005137	0.005137	0.0050455	0.0051155	
totalDelay	1 kernel	ms	0.0495547	0.0499766	0.00119867	0.0487656	0.0516094	0.0516094	0.0495547	0.0487656	
totalDelay	2 kernels	ms	0.0493672	0.0491849	0.000332216	0.0487187	0.0494688	0.0493672	0.0494688	0.0487187	
totalDelay	4 kernels	ms	0.0472891	0.0471901	0.000162548	0.0469609	0.0473203	0.0473203	0.0469609	0.0472891	

Note: Any results marked with (*) had missing values.
      This can occur on systems with a mixture of
      device types or architectural capabilities.
Chose device: name='Tesla M2070' index=1 id=0x1cdb41c0
test	atts	units	median	mean	stddev	min	max	trial0	trial1	trial2	
SSDelay	1 Kernel	ms	0.00498775	0.005005	5.1179e-05	0.00495275	0.0050745	0.0050745	0.00498775	0.00495275	
SSDelay	2 Kernels	ms	0.00495575	0.00494708	2.84292e-05	0.00490875	0.00497675	0.00490875	0.00497675	0.00495575	
SSDelay	4 Kernels	ms	0.00492275	0.00491467	1.16088e-05	0.00489825	0.004923	0.004923	0.00492275	0.00489825	
totalDelay	1 kernel	ms	0.0499375	0.0508542	0.00155161	0.0495859	0.0530391	0.0530391	0.0499375	0.0495859	
totalDelay	2 kernels	ms	0.0485234	0.0485313	2.30032e-05	0.0485078	0.0485625	0.0485234	0.0485078	0.0485625	
totalDelay	4 kernels	ms	0.0488281	0.0488828	0.000223441	0.0486406	0.0491797	0.0486406	0.0488281	0.0491797	

Note: Any results marked with (*) had missing values.
      This can occur on systems with a mixture of
      device types or architectural capabilities.
